sellChampagne,sellConjac,sellBeer,sellVina,sellVodka,year,region,id,poisoning,grp,unemploy,regname,mortality_females,mortality_males,mortality_all,alcohol_sales,log_sales,loggrp,beer_share,vodka_share,vine_share,ratio_vodka_beer,log_poison,log_mortality_males,log_mortality_all,population,region_eng,rayon,rayon_name,fedokrug,fedokrug_name,pop2000,loggrp_pc,_Iyear_1999,_Iyear_2000,_Iyear_2001,_Iyear_2002,_Iyear_2003,_Iyear_2004,_Iyear_2005,_Iyear_2006,_Iyear_2007,_Iyear_2008,_Iyear_2009,_Iyear_2010,_Iyear_2011,_Iyear_2012,_Iyear_2013,_Iyear_2014,_Iyear_2015,_Ifedokrug_1002,_Ifedokrug_1003,_Ifedokrug_1004,_Ifedokrug_1005,_Ifedokrug_1006,_Ifedokrug_1007,id_year,region_name
1.29,0.62,39.06,5.24,14.03,2011,CHuvashskaja ,21,27.5,188785.7,7.8,×óâàøñêàÿ Ðåñïóáëèêà,7902.0,9021.0,16923.0,8.5966,2.1513667,12.148368,22.718285,65.281624,0.0731452,2.873528,3.314186,9.10731,9.736429,1250518.0,Chuvash republic,104,Volga-Vyatka rayon,1004,Volga Federal Okrug,125.0,-1.8907006,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2121,Chuvash Republic
1.2,0.6,41.6,5.2,13.9,2012,CHuvashskaja ,21,15.1,217821.1,5.9,×óâàøñêàÿ Ðåñïóáëèêà,7933.0,8674.0,16607.0,8.648,2.1573281,12.2914295,24.051805,64.29232,0.072155416,2.6730769,2.7146947,9.068086,9.71758,1247012.0,Chuvash republic,104,Volga-Vyatka rayon,1004,Volga Federal Okrug,124.0,-1.7448313,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2122,Chuvash Republic
1.2,0.5,43.8,5.2,11.3,2013,CHuvashskaja ,21,8.1,223147.9,5.7,×óâàøñêàÿ Ðåñïóáëèêà,7678.0,8646.0,16324.0,7.678,2.0383592,12.31559,28.523052,58.8695,0.081271164,2.063927,2.091864,9.064852,9.700392,1243431.0,Chuvash republic,104,Volga-Vyatka rayon,1004,Volga Federal Okrug,124.0,-1.7177951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2123,Chuvash Republic
0.7,0.5,40.2,6.5,9.4,2014,CHuvashskaja ,21,12.833,235088.8,5.0,×óâàøñêàÿ Ðåñïóáëèêà,7869.0,8666.0,16535.0,6.834,1.9219102,12.367719,29.411762,55.01902,0.114135206,1.8706467,2.55202,9.0671625,9.713235,1239984.0,Chuvash republic,104,Volga-Vyatka rayon,1004,Volga Federal Okrug,123.0,-1.6628903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2124,Chuvash Republic
1.0,0.5,41.4,5.4,9.2,2015,CHuvashskaja ,21,,,5.0,×óâàøñêàÿ Ðåñïóáëèêà,7851.0,8391.0,16242.0,6.718,1.9047905,,30.812744,54.778206,0.09645728,1.7777778,,9.034915,9.695355,1238071.0,Chuvash republic,104,Volga-Vyatka rayon,1004,Volga Federal Okrug,123.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2125,Chuvash Republic
1.1,0.1,19.2,3.3,11.3,1998,Altajskij kraj,22,18.3,21365.9,16.0,Àëòàéñêèé êðàé,16709.0,17365.0,34074.0,6.048,1.7997276,9.969551,15.873016,74.73545,0.065476194,4.7083335,2.9069011,9.762212,10.43629,2666601.0,Altai krai,109,West-Siberia rayon,1006,Siberia Federal Okrug,266.0,-4.826764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2208,Altai Krai
1.1,0.1,24.7,2.2,11.5,1999,Altajskij kraj,22,14.1,32430.6,12.9,Àëòàéñêèé êðàé,17633.0,19053.0,36686.0,6.271,1.8359358,10.386858,19.693829,73.35354,0.04209855,3.7246964,2.646175,9.8549795,10.510151,2657204.0,Altai krai,109,West-Siberia rayon,1006,Siberia Federal Okrug,265.0,-4.405927,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2209,Altai Krai
1.3,0.1,33.2,2.1,9.9,2000,Altajskij kraj,22,17.9,46736.8,11.7,Àëòàéñêèé êðàé,17874.0,19939.0,37813.0,6.068,1.8030291,10.752287,27.356625,65.26038,0.041529335,2.3855422,2.8848007,9.900433,10.540408,2646355.0,Altai krai,109,West-Siberia rayon,1006,Siberia Federal Okrug,264.0,-4.036407,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2210,Altai Krai
1.4,0.1,39.5,2.3,12.0,2001,Altajskij kraj,22,21.5,61854.4,10.0,Àëòàéñêèé êðàé,18328.0,20313.0,38641.0,7.259,1.9822421,11.032538,27.207603,66.12482,0.038021766,2.4303796,3.068053,9.919016,10.562069,2631066.0,Altai krai,109,West-Siberia rayon,1006,Siberia Federal Okrug,263.0,-3.7503612,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2211,Altai Krai
1.1,0.1,42.8,1.6,11.4,2002,Altajskij kraj,22,35.8,73107.4,8.3,Àëòàéñêèé êðàé,19140.0,21888.0,41028.0,7.064,1.9550115,11.199685,30.29445,64.55266,0.027180068,2.130841,3.5779479,9.993693,10.62201,2611822.0,Altai krai,109,West-Siberia rayon,1006,Siberia Federal Okrug,261.0,-3.5758736,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2212,Altai Krai
1.1,0.1,47.7,1.7,11.5,2003,Altajskij kraj,22,32.4,88733.3,12.3,Àëòàéñêèé êðàé,19240.0,21937.0,41177.0,7.361,1.9961958,11.393391,32.40049,62.491505,0.027713625,1.9287212,3.4781585,9.99593,10.625635,2593000.0,Altai krai,109,West-Siberia rayon,1006,Siberia Federal Okrug,259.0,-3.3749354,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2213,Altai Krai
1.3,0.2,52.4,2.0,14.2,2004,Altajskij kraj,22,37.5,114840.5,9.1,Àëòàéñêèé êðàé,18652.0,21925.0,40577.0,8.776,2.1720207,11.651299,29.854149,64.72197,0.027347311,2.167939,3.624341,9.995383,10.610957,2574502.0,Altai krai,109,West-Siberia rayon,1006,Siberia Federal Okrug,257.0,-3.109867,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2214,Altai Krai
1.1,0.2,58.6,2.0,10.0,2005,Altajskij kraj,22,43.5,135686.4,8.8,Àëòàéñêèé êðàé,19483.0,23088.0,42571.0,7.382,1.9990447,11.818102,39.691143,54.185856,0.032511514,1.3651878,3.7727609,10.047069,10.658929,2554432.0,Altai krai,109,West-Siberia rayon,1006,Siberia Federal Okrug,255.0,-2.9352386,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2215,Altai Krai
1.0,0.2,50.2,2.2,9.7,2006,Altajskij kraj,22,31.5,173810.5,8.9,Àëòàéñêèé êðàé,17956.0,20602.0,38558.0,6.854,1.9248325,12.065721,36.62095,56.60928,0.038517654,1.5458168,3.4499876,9.933144,10.559918,2533286.0,Altai krai,109,West-Siberia rayon,1006,Siberia Federal Okrug,253.0,-2.6793072,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2216,Altai Krai
1.2,0.2,52.8,2.5,6.9,2007,Altajskij kraj,22,22.3,223563.4,6.4,Àëòàéñêèé êðàé,17528.0,19874.0,37402.0,5.924,1.7790118,12.317451,44.564484,46.590145,0.05064146,1.0454545,3.1045866,9.897167,10.529479,2515893.0,Altai krai,109,West-Siberia rayon,1006,Siberia Federal Okrug,251.0,-2.420688,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2217,Altai Krai
1.3,0.3,53.4,3.5,8.2,2008,Altajskij kraj,22,22.656,259343.1,8.3,Àëòàéñêèé êðàé,17549.0,19948.0,37497.0,6.646,1.8940152,12.465907,40.17454,49.352993,0.06319591,1.2284644,3.1204247,9.900885,10.532016,2502627.0,Altai krai,109,West-Siberia rayon,1006,Siberia Federal Okrug,250.0,-2.2669444,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2218,Altai Krai
1.4,0.3,51.6,3.8,8.5,2009,Altajskij kraj,22,19.208,265613.3,12.3,Àëòàéñêèé êðàé,17103.0,18671.0,35774.0,6.724,1.9056832,12.489797,38.370018,50.56514,0.06781678,1.3178295,2.9553268,9.834726,10.484977,2438910.0,Altai krai,109,West-Siberia rayon,1006,Siberia Federal Okrug,243.0,-2.2172651,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2219,Altai Krai
1.5,0.4,59.0,4.1,9.8,2010,Altajskij kraj,22,17.5,302900.7,8.8,Àëòàéñêèé êðàé,17336.0,19033.0,36369.0,7.702,2.04148,12.6211605,38.30174,50.89587,0.06387951,1.3288136,2.862201,9.8539295,10.501472,2430765.0,Altai krai,109,West-Siberia rayon,1006,Siberia Federal Okrug,243.0,-2.082556,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2220,Altai Krai
1.54,0.4,63.39,4.51,10.75,2011,Altajskij kraj,22,13.2,332117.8,8.5,Àëòàéñêèé êðàé,16854.0,18254.0,35108.0,8.3555,2.12292,12.713245,37.933098,51.463108,0.064771704,1.3566809,2.580217,9.8121395,10.466185,2417358.0,Altai krai,109,West-Siberia rayon,1006,Siberia Federal Okrug,241.0,-1.9849404,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2221,Altai Krai
1.5,0.4,70.4,4.8,11.0,2012,Altajskij kraj,22,10.3,368995.2,6.2,Àëòàéñêèé êðàé,16954.0,18178.0,35132.0,8.836,2.1788344,12.818539,39.83703,49.796288,0.065187864,1.25,2.3321438,9.807967,10.466867,2407230.0,Altai krai,109,West-Siberia rayon,1006,Siberia Federal Okrug,240.0,-1.8754486,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2222,Altai Krai
1.4,0.4,64.6,4.4,8.7,2013,Altajskij kraj,22,8.2,416110.3,8.3,Àëòàéñêèé êðàé,16351.0,17536.0,33887.0,7.566,2.0236645,12.938705,42.690987,45.995243,0.069785886,1.0773994,2.104134,9.772011,10.430787,2398751.0,Altai krai,109,West-Siberia rayon,1006,Siberia Federal Okrug,239.0,-1.7517533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2223,Altai Krai
1.0,0.3,52.5,4.1,5.5,2014,Altajskij kraj,22,7.203,447906.9,7.2,Àëòàéñêèé êðàé,16294.0,17677.0,33971.0,5.557,1.7150584,13.012341,47.237717,39.589706,0.08853698,0.83809525,1.9744976,9.78002,10.433263,2390638.0,Altai krai,109,West-Siberia rayon,1006,Siberia Federal Okrug,239.0,-1.6747303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2224,Altai Krai
1.2,0.3,54.3,4.3,5.5,2015,Altajskij kraj,22,,,8.0,Àëòàéñêèé êðàé,16631.0,17030.0,33661.0,5.695,1.7395886,,47.673397,38.630375,0.090605795,0.81031305,,9.742732,10.424095,2384812.0,Altai krai,109,West-Siberia rayon,1006,Siberia Federal Okrug,238.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2225,Altai Krai
1.0,0.3,18.3,8.5,8.7,1998,Krasnodarskij kraj,23,9.5,51621.9,16.3,Êðàñíîäàðñêèé êðàé,35634.0,36227.0,71861.0,5.655,1.7325401,10.851702,16.18037,61.53846,0.18037134,3.8032787,2.2512918,10.49756,11.182489,5129472.0,Krasnodar krai,107,North-Caucasian rayon,1003,Southern Federal Okrug,512.0,-4.5988116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2308,Krasnodar Krai
1.0,0.3,39.6,6.8,8.2,1999,Krasnodarskij kraj,23,11.1,98882.0,15.3,Êðàñíîäàðñêèé êðàé,36715.0,37976.0,74691.0,6.316,1.8430861,11.501682,31.348955,51.931602,0.12919569,1.6565657,2.4069452,10.544709,11.221115,5131959.0,Krasnodar krai,107,North-Caucasian rayon,1003,Southern Federal Okrug,513.0,-3.9493158,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2309,Krasnodar Krai
1.4,0.3,42.6,7.0,8.7,2000,Krasnodarskij kraj,23,13.0,137125.3,12.8,Êðàñíîäàðñêèé êðàé,37688.0,40283.0,77971.0,6.738,1.9077631,11.82865,31.611755,51.64737,0.12466607,1.6338028,2.5649493,10.603684,11.264092,5133111.0,Krasnodar krai,107,North-Caucasian rayon,1003,Southern Federal Okrug,513.0,-3.622572,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2310,Krasnodar Krai
1.4,0.3,48.0,6.6,8.9,2001,Krasnodarskij kraj,23,14.3,179177.5,10.9,Êðàñíîäàðñêèé êðàé,37271.0,40374.0,77645.0,7.04,1.9516082,12.096132,34.090908,50.56818,0.1125,1.4833333,2.6602595,10.605941,11.259902,5132207.0,Krasnodar krai,107,North-Caucasian rayon,1003,Southern Federal Okrug,513.0,-3.354914,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2311,Krasnodar Krai
1.3,0.5,50.1,7.9,7.9,2002,Krasnodarskij kraj,23,14.4,217727.6,7.6,Êðàñíîäàðñêèé êðàé,38142.0,42164.0,80306.0,6.969,1.9414717,12.291,35.9449,45.343666,0.136031,1.261477,2.6672282,10.6493225,11.2936,5125744.0,Krasnodar krai,107,North-Caucasian rayon,1003,Southern Federal Okrug,512.0,-3.1587858,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2312,Krasnodar Krai
1.4,0.4,53.3,8.7,7.9,2003,Krasnodarskij kraj,23,14.4,248565.5,10.2,Êðàñíîäàðñêèé êðàé,38450.0,42147.0,80597.0,7.197,1.9736643,12.423462,37.029316,43.907185,0.14506043,1.1857411,2.6672282,10.648919,11.297216,5113058.0,Krasnodar krai,107,North-Caucasian rayon,1003,Southern Federal Okrug,511.0,-3.0238464,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2313,Krasnodar Krai
1.1,0.3,58.3,8.8,8.0,2004,Krasnodarskij kraj,23,14.1,313623.6,8.7,Êðàñíîäàðñêèé êðàé,36907.0,41390.0,78297.0,7.423,2.0045834,12.655949,39.269836,43.109257,0.14226055,1.0977701,2.646175,10.630795,11.268265,5103255.0,Krasnodar krai,107,North-Caucasian rayon,1003,Southern Federal Okrug,510.0,-2.7894404,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2314,Krasnodar Krai
1.1,0.3,60.4,8.9,8.1,2005,Krasnodarskij kraj,23,13.7,372929.8,7.4,Êðàñíîäàðñêèé êðàé,37646.0,42111.0,79757.0,7.58,2.0255132,12.829145,39.841686,42.744064,0.1408971,1.0728477,2.6173959,10.648065,11.286739,5098411.0,Krasnodar krai,107,North-Caucasian rayon,1003,Southern Federal Okrug,509.0,-2.615294,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2315,Krasnodar Krai
1.1,0.5,59.3,8.3,7.2,2006,Krasnodarskij kraj,23,10.9,483950.7,7.1,Êðàñíîäàðñêèé êðàé,36164.0,39170.0,75334.0,7.173,1.9703239,13.089738,41.335564,40.150566,0.13885404,0.9713322,2.3887627,10.575666,11.229687,5098826.0,Krasnodar krai,107,North-Caucasian rayon,1003,Southern Federal Okrug,509.0,-2.354783,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2316,Krasnodar Krai
1.1,0.5,65.5,8.2,7.2,2007,Krasnodarskij kraj,23,8.4,648211.3,6.6,Êðàñíîäàðñêèé êðàé,35474.0,38270.0,73744.0,7.471,2.0110288,13.381972,43.836166,38.549057,0.13170928,0.8793893,2.1282318,10.552422,11.208355,5111440.0,Krasnodar krai,107,North-Caucasian rayon,1003,Southern Federal Okrug,511.0,-2.0650194,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2317,Krasnodar Krai
1.3,0.6,67.4,8.7,7.4,2008,Krasnodarskij kraj,23,8.418,803834.1,4.7,Êðàñíîäàðñêèé êðàé,35387.0,37558.0,72945.0,7.77,2.05027,13.597148,43.371944,38.095238,0.13436294,0.8783383,2.1303723,10.533642,11.197461,5131825.0,Krasnodar krai,107,North-Caucasian rayon,1003,Southern Federal Okrug,513.0,-1.853824,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2318,Krasnodar Krai
1.4,0.6,58.2,7.8,6.4,2009,Krasnodarskij kraj,23,6.542,861603.3,7.2,Êðàñíîäàðñêèé êðàé,34649.0,35848.0,70497.0,6.814,1.9189793,13.666551,42.706192,37.569706,0.13736425,0.8797251,1.878243,10.487043,11.163325,5194439.0,Krasnodar krai,107,North-Caucasian rayon,1003,Southern Federal Okrug,519.0,-1.7965486,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2319,Krasnodar Krai
1.5,0.6,55.2,6.7,6.2,2010,Krasnodarskij kraj,23,5.3,1028308.4,6.7,Êðàñíîäàðñêèé êðàé,34505.0,36223.0,70728.0,6.464,1.8662484,13.843426,42.69802,38.366337,0.124381185,0.89855075,1.6677068,10.49745,11.166596,5214222.0,Krasnodar krai,107,North-Caucasian rayon,1003,Southern Federal Okrug,521.0,-1.6234747,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2320,Krasnodar Krai
1.79,0.92,59.93,6.47,6.47,2011,Krasnodarskij kraj,23,5.0,1244652.8,5.9,Êðàñíîäàðñêèé êðàé,35060.0,36170.0,71230.0,6.9437,1.9378347,14.034368,43.15423,37.271194,0.11181359,0.8636743,1.609438,10.495985,11.17367,5229998.0,Krasnodar krai,107,North-Caucasian rayon,1003,Southern Federal Okrug,522.0,-1.4355539,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2321,Krasnodar Krai
1.7,0.9,63.1,5.7,5.8,2012,Krasnodarskij kraj,23,5.3,1459490.8,5.6,Êðàñíîäàðñêèé êðàé,34558.0,35256.0,69814.0,6.723,1.9055345,14.193598,46.92845,34.508404,0.10174029,0.7353407,1.6677068,10.470391,11.15359,5284464.0,Krasnodar krai,107,North-Caucasian rayon,1003,Southern Federal Okrug,528.0,-1.2866839,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2322,Krasnodar Krai
1.8,0.8,64.1,5.1,5.0,2013,Krasnodarskij kraj,23,3.9,1662969.1,6.1,Êðàñíîäàðñêèé êðàé,33918.0,34796.0,68714.0,6.353,1.8489271,14.324115,50.44861,31.481188,0.09633244,0.624025,1.3609766,10.457257,11.137709,5330181.0,Krasnodar krai,107,North-Caucasian rayon,1003,Southern Federal Okrug,533.0,-1.164781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2323,Krasnodar Krai
1.7,0.7,66.8,5.6,4.2,2014,Krasnodarskij kraj,23,5.084,1792048.2,5.7,Êðàñíîäàðñêèé êðàé,34816.0,35275.0,70091.0,6.176,1.8206708,14.3988695,54.080307,27.202072,0.10880829,0.502994,1.6260984,10.47093,11.15755,5404273.0,Krasnodar krai,107,North-Caucasian rayon,1003,Southern Federal Okrug,540.0,-1.1038309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2324,Krasnodar Krai
1.7,0.7,63.2,5.4,4.0,2015,Krasnodarskij kraj,23,,,6.0,Êðàñíîäàðñêèé êðàé,35577.0,35801.0,71378.0,5.892,1.7735956,,53.63204,27.155464,0.10997963,0.5063291,,10.485731,11.175745,5453329.0,Krasnodar krai,107,North-Caucasian rayon,1003,Southern Federal Okrug,545.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2325,Krasnodar Krai
0.9,0.3,25.0,3.7,14.1,1998,Krasnojarskij kraj,24,31.3,70150.1,16.6,Êðàñíîÿðñêèé êðàé,17531.0,22869.0,40400.0,7.562,2.0231357,11.158393,16.53002,74.58345,0.05871463,4.512,3.443618,10.037538,10.6065855,3058277.0,Krasnoyarsk krai,110,East-Siberia rayon,1006,Siberia Federal Okrug,305.0,-3.7749693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2408,Krasnoyarsk Krai
1.1,0.3,32.2,4.0,15.3,1999,Krasnojarskij kraj,24,26.4,124516.5,14.4,Êðàñíîÿðñêèé êðàé,18888.0,24007.0,42895.0,8.462,2.1355855,11.732194,19.026236,72.323326,0.05672418,3.8012424,3.273364,10.086101,10.666511,3035403.0,Krasnoyarsk krai,110,East-Siberia rayon,1006,Siberia Federal Okrug,303.0,-3.1936607,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2409,Krasnoyarsk Krai
1.6,0.3,40.5,4.7,14.9,2000,Krasnojarskij kraj,24,34.6,214662.7,12.3,Êðàñíîÿðñêèé êðàé,18892.0,25564.0,44456.0,8.861,2.1816597,12.276823,22.852951,67.26103,0.0636497,2.94321,3.5438535,10.14894,10.702255,3011490.0,Krasnoyarsk krai,110,East-Siberia rayon,1006,Siberia Federal Okrug,301.0,-2.6411226,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2410,Krasnoyarsk Krai
1.5,0.6,59.6,4.9,15.4,2001,Krasnojarskij kraj,24,34.6,239420.0,9.7,Êðàñíîÿðñêèé êðàé,18597.0,24962.0,43559.0,10.148,2.3172767,12.385975,29.365393,60.701614,0.057942454,2.067114,3.5438535,10.12511,10.681871,2991315.0,Krasnoyarsk krai,110,East-Siberia rayon,1006,Siberia Federal Okrug,299.0,-2.5252488,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2411,Krasnoyarsk Krai
1.4,0.6,67.4,5.2,15.3,2002,Krasnojarskij kraj,24,40.4,230994.9,7.8,Êðàñíîÿðñêèé êðàé,19760.0,25619.0,45379.0,10.522,2.3534684,12.350151,32.02813,58.163845,0.059304312,1.8160237,3.69883,10.15109,10.722805,2971817.0,Krasnoyarsk krai,110,East-Siberia rayon,1006,Siberia Federal Okrug,297.0,-2.554533,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2412,Krasnoyarsk Krai
1.3,0.6,72.3,5.6,15.5,2003,Krasnojarskij kraj,24,41.6,272727.0,9.2,Êðàñíîÿðñêèé êðàé,20287.0,26223.0,46510.0,10.883,2.387202,12.516227,33.21694,56.96958,0.061747678,1.7150761,3.7281,10.174392,10.747422,2951932.0,Krasnoyarsk krai,110,East-Siberia rayon,1006,Siberia Federal Okrug,295.0,-2.3817437,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2413,Krasnoyarsk Krai
0.9,0.3,47.7,5.3,9.2,2004,Krasnojarskij kraj,24,41.6,365454.1,8.0,Êðàñíîÿðñêèé êðàé,19423.0,24857.0,44280.0,6.929,1.9357154,12.808896,34.42055,53.110115,0.091788135,1.542977,3.7281,10.120894,10.698288,2933661.0,Krasnoyarsk krai,110,East-Siberia rayon,1006,Siberia Federal Okrug,293.0,-2.0828657,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2414,Krasnoyarsk Krai
1.0,0.3,59.6,4.8,9.8,2005,Krasnojarskij kraj,24,49.0,439736.9,9.5,Êðàñíîÿðñêèé êðàé,19760.0,25963.0,45723.0,7.716,2.043296,12.993932,38.621048,50.803524,0.07465008,1.3154362,3.8918202,10.164428,10.730357,2915756.0,Krasnoyarsk krai,110,East-Siberia rayon,1006,Siberia Federal Okrug,291.0,-1.8917079,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2415,Krasnoyarsk Krai
1.0,0.3,65.9,4.4,9.6,2006,Krasnojarskij kraj,24,38.7,585881.9,8.7,Êðàñíîÿðñêèé êðàé,18087.0,22314.0,40401.0,7.903,2.0672424,13.280873,41.693027,48.58914,0.06681007,1.1654022,3.6558397,10.01297,10.606609,2899964.0,Krasnoyarsk krai,110,East-Siberia rayon,1006,Siberia Federal Okrug,289.0,-1.5993356,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2416,Krasnoyarsk Krai
1.6,0.5,84.3,5.9,12.5,2007,Krasnojarskij kraj,24,35.4,734154.8,7.6,Êðàñíîÿðñêèé êðàé,17428.0,21042.0,38470.0,10.315,2.333599,13.506475,40.862823,48.4731,0.06863791,1.1862396,3.566712,9.954276,10.557634,2892049.0,Krasnoyarsk krai,110,East-Siberia rayon,1006,Siberia Federal Okrug,289.0,-1.3710004,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2417,Krasnoyarsk Krai
1.7,0.6,89.2,6.4,12.2,2008,Krasnojarskij kraj,24,34.532,737950.5,6.4,Êðàñíîÿðñêèé êðàé,17804.0,21183.0,38987.0,10.552,2.3563154,13.511632,42.26687,46.247158,0.07278241,1.0941705,3.5418863,9.960955,10.570984,2890067.0,Krasnoyarsk krai,110,East-Siberia rayon,1006,Siberia Federal Okrug,289.0,-1.3651583,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2418,Krasnoyarsk Krai
1.6,0.6,90.0,6.4,11.6,2009,Krasnojarskij kraj,24,28.77,749194.8,9.4,Êðàñíîÿðñêèé êðàé,17338.0,20297.0,37635.0,10.34,2.33602,13.526754,43.52031,44.874275,0.07427466,1.0311111,3.3593333,9.918228,10.535689,2832591.0,Krasnoyarsk krai,110,East-Siberia rayon,1006,Siberia Federal Okrug,283.0,-1.3299481,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2419,Krasnoyarsk Krai
1.8,0.7,85.9,6.5,11.3,2010,Krasnojarskij kraj,24,28.0,1055525.0,6.2,Êðàñíîÿðñêèé êðàé,17231.0,20900.0,38131.0,10.091,2.3116438,13.869549,42.562683,44.79239,0.07729661,1.0523865,3.3322046,9.947504,10.548783,2832854.0,Krasnoyarsk krai,110,East-Siberia rayon,1006,Siberia Federal Okrug,283.0,-0.98724645,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2420,Krasnoyarsk Krai
1.73,0.75,79.04,6.22,10.98,2011,Krasnojarskij kraj,24,22.7,1170827.2,6.0,Êðàñíîÿðñêèé êðàé,16996.0,19964.0,36960.0,9.598,2.2615547,13.973221,41.175247,45.759537,0.0777662,1.111336,3.122365,9.901686,10.517591,2829105.0,Krasnoyarsk krai,110,East-Siberia rayon,1006,Siberia Federal Okrug,282.0,-0.88225013,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2421,Krasnoyarsk Krai
